code,constituency,region,usual_residents,male_no,male_per,female_no,female_per,livinginhousehold_no,livinginhousehold_per,livingcommunally_no,livingcommunally_per,density,age0to4,age0to4_per,age5to7,age5to7_per,age8to9,age8to9_per,age10to14,age10to14_per,age15,age15_per,age16to17,age16to17_per,age18to19,age18to19_per,age20to24,age20to24_per,age25to29,age25to29_per,age30to44,age30to44_per,age45to59,age45to59_per,age60to64,age60to64_per,age65to74,age65to74_per,age75to84,age75to84_per,age85to89,age85to89_per,age90andover,age90andover_per,meanage,medianage,noqualifications,level1qualifications,level2qualifications,apprenticeship,level3qualifications,level4qualificationsandabove,otherqualifications,ab,c1,c2,de,birth_uk_no,birth_uk_per,birth_ireland_no,birth_ireland_per,birth_eu_no,birth_eu_per,birth_noneuno,birth_noneu_per,ethn_white_no,ethn_white_pre,ethn_mixed_no,ethn_mixed_pre,ethn_asian_no,ethn_asian_per,ethn_black_no,ethn_black_pre,ethn_other_no,ethn_other_pre,religion_total_no,religion_total_per,christian_no,christian_per,buddhist_no,buddhist_per,hindu_no,hindu_per,jewish_no,jewish_per,muslim_no,muslin_per,sikh_no,sikh_per,other_rel_no,other_rel_per,no_rel_no,no_rel_per,rel_dk_no,rel_dk_per,mainlang_english,notenglish_speakverywell,notenglish_speakwell,notenglish_speakwell_vwell,notenglish_notspeakwell,notenglish_notspeak,mar_single_no,mar_single_per,mar_married_no,mar_married_per,mar_civilpartnership_no,mar_civilpartnership_per,mar_separated_no,mar_separated_per,mar_divorced,mar_divorced_per,mar_widowed_no,mar_widowed_per,livingincouple_no,livingincouple_per,livingalone_no,livingalone_per,verygoodhealth,goodhealth,fairhealth,badhealth,verybadhealth,disabilitybenefit_anydisabling,incomesupport_peopleclaimingb,incomesupport_averageweeklypa,jsa_total,total_esa,incapacity_peopleclaimingbenef,incapacity_averageweeklypaymen,uc_notinemploymentmarch17,uc_inemploymentmarch17,uc_totalmarch17,housingbenefit_meanofweeklya,housingbenefitclaimantsnov1,agricultureforestryfishing,miningquarryingutilitiesb,manufacturingc_per,constructionf_per,motortradespartg_per,wholesalepartg_per,retailpartg_per,transportstorageincpostal,accommodationfoodservicesi,informationcommunicationj_,financialinsurancek_per,propertyl_per,professionalscientifictechn,businessadministrationsuppor,publicadministrationdefence,educationp_per,healthq_per,artsentertainmentrecreation,totalemployees,employees_pub,employees_priv,numberofjobs,medianannualgrosspay,annualpercentagechangemedia,meanannualgrosspay,annualpercentagechangemean,cmdi,cmdid
E14000961,St Austell & Newquay,South West,99026,48145,48.599998,50881,51.400002,96776,97.699997,2250,2.3,2.5,5579,5.5999999,3022,3.0999999,2003,2,5694,5.8000002,1219,1.2,2404,2.4000001,2176,2.2,5194,5.1999998,5367,5.4000001,18486,18.700001,19940,20.1,7177,7.1999998,10896,11,6805,6.9000001,1920,1.9,1144,1.2,42.5,43,20286,11836,14964,3794,10264,16753,3612,4449,7940,8402,8139,94962,95.900002,326,0.30000001,1714,1.7,2024,2,97370,98.300003,829,0.80000001,521,0.5,133,0.1,173,0.2,59914,60.5,58758,59.299999,260,0.30000001,68,0.1,50,0.1,153,0.2,17,0,608,0.60000002,30868,31.200001,8244,8.3000002,94113,688,559,,241,26,23640,29,40073,49.200001,134,0.2,1898,2.3,8806,10.8,6958,8.5,49745,62.700001,29554,37.299999,44242,33144,14999,5190,1451,5010,1020,74.410004,510,4310,230,91.25,440,249,690,93.220001,8012,0.2,2.5,7,5.5999999,2.8,4.1999998,12.6,4.1999998,19.6,0.80000001,0.69999999,1.3,4.9000001,4.9000001,3.5,8.3999996,12.6,4.1999998,35666,5563,30103,32000,19413,0.69999999,21640,8.3000002,12343.496,4.1818461
E14000962,St Helens North,North West,96518,47418,49.099998,49100,50.900002,96032,99.5,486,0.5,11.5,5770,6,3132,3.2,1958,2,5641,5.8000002,1191,1.2,2450,2.5,2407,2.5,5670,5.9000001,5789,6,18645,19.299999,19968,20.700001,6960,7.1999998,9563,9.8999996,5489,5.6999998,1342,1.4,543,0.60000002,40.599998,41,21852,11279,13265,3615,9625,16295,2895,4787,8306,6906,9917,94136,97.5,331,0.30000001,845,0.89999998,1206,1.2,94926,98.400002,600,0.60000002,741,0.80000001,123,0.1,128,0.1,76795,79.599998,75930,78.699997,153,0.2,147,0.2,18,0,284,0.30000001,19,0,244,0.30000001,14518,15,5205,5.4000001,92036,420,350,,190,26,25591,32.5,37517,47.599998,132,0.2,2042,2.5999999,7318,9.3000002,6226,7.9000001,46300,59.099998,32080,40.900002,43307,30908,14387,6241,1675,6630,1440,71.089996,620,5440,210,84.410004,1249,632,1881,82.800003,7702,0,1.3,10.9,6.5,2,6.5,8.6999998,10.9,6.5,2,0.80000001,0.89999998,3.9000001,9.8000002,0.89999998,10.9,15.2,3.5,22951,3404,19547,32000,22085,4.4000001,24179,3.3,12454.672,4.3097391
E14000963,St Helens South & Whiston,North West,100657,49289,49,51368,51,99680,99,977,1,15.7,5830,5.8000002,3351,3.3,2102,2.0999999,6013,6,1265,1.3,2621,2.5999999,2466,2.4000001,6286,6.1999998,6050,6,19761,19.6,20330,20.200001,6548,6.5,10024,10,6078,6,1282,1.3,650,0.60000002,40.5,41,23610,11944,13520,3237,10000,16683,3102,4684,8878,7014,10663,97622,97,416,0.40000001,852,0.80000001,1767,1.8,97999,97.400002,861,0.89999998,1459,1.4,194,0.2,144,0.1,80840,80.300003,79638,79.099998,198,0.2,351,0.30000001,41,0,400,0.40000001,28,0,184,0.2,14162,14.1,5655,5.5999999,95760,590,506,,208,38,28045,34.200001,37815,46.099998,121,0.1,2126,2.5999999,7463,9.1000004,6526,7.9000001,46047,56.799999,35072,43.200001,45580,31648,14946,6586,1897,7460,1610,71.830002,740,6240,230,84.82,1326,707,2033,88.32,8980,0,0.60000002,8.5,3.7,1.7,3.7,12.8,6.4000001,5.3000002,1.5,0.89999998,1.7,3.7,10.6,5.3000002,6.4000001,21.299999,4.3000002,47044,12058,34986,34000,22367,10.7,24946,4.1999998,10991.954,3.8824186
E14000964,St Ives,South West,85067,41239,48.5,43828,51.5,82805,97.300003,2262,2.7,1.6,4075,4.8000002,2417,2.8,1652,1.9,4646,5.5,1033,1.2,1906,2.2,1793,2.0999999,3933,4.5999999,4100,4.8000002,14327,16.799999,18157,21.299999,7438,8.6999998,10342,12.2,6382,7.5,1805,2.0999999,1061,1.2,44.5,47,15556,9260,12411,3144,8924,18986,2963,4375,7409,6792,6297,81208,95.5,297,0.30000001,1468,1.7,2094,2.5,83575,98.199997,769,0.89999998,434,0.5,127,0.1,162,0.2,51474,60.5,50127,58.900002,391,0.5,54,0.1,68,0.1,91,0.1,12,0,731,0.89999998,25893,30.4,7700,9.1000004,81468,525,444,,224,38,19880,27.9,35086,49.200001,229,0.30000001,1578,2.2,8290,11.6,6181,8.6999998,42502,61.5,26564,38.5,37918,28464,13086,4336,1263,4450,780,75.050003,350,3370,200,89.129997,242,170,413,88.150002,6655,0.80000001,0.80000001,5.3000002,6.1999998,2.0999999,2.5,14.1,3.5,17.700001,1.1,1.2,1.8,7.9000001,3.5,2.5,8.8000002,12.4,5.3000002,28304,3881,24422,19000,16718,-0.60000002,18931,-0.5,12089.577,4.2141809
E14000965,Stafford,West Midlands,95255,48164,50.599998,47091,49.400002,92780,97.400002,2475,2.5999999,3.3,5166,5.4000001,3066,3.2,1801,1.9,5273,5.5,1038,1.1,2411,2.5,2543,2.7,6452,6.8000002,5627,5.9000001,18815,19.799999,19127,20.1,6511,6.8000002,9691,10.2,5557,5.8000002,1440,1.5,737,0.80000001,41,41,16088,10461,12745,2760,10863,22422,3572,6899,9802,5852,6443,88685,93.099998,528,0.60000002,2026,2.0999999,4016,4.1999998,89512,94,1388,1.5,2942,3.0999999,988,1,425,0.40000001,65846,69.099998,62781,65.900002,382,0.40000001,789,0.80000001,36,0,978,1,455,0.5,425,0.40000001,23075,24.200001,6334,6.5999999,89284,1354,1154,,360,52,24488,31,39673,50.299999,112,0.1,1887,2.4000001,7290,9.1999998,5461,6.9000001,47622,62.299999,28870,37.700001,43757,34132,12617,3710,1039,3160,730,70.639999,340,2900,170,86.300003,243,189,431,81.57,4559,0.2,0.5,10.8,4.9000001,2.7,3.8,8.6999998,7.5999999,6.5,2,1.5,1.3,4.3000002,6.5,10.8,7.5999999,17.299999,3.8,46143,12445,33698,34000,22057,-3.5999999,26239,1.2,21106.801,6.9284582
E14000966,Staffordshire Moorlands,West Midlands,77523,38125,49.200001,39398,50.799999,76549,98.699997,974,1.3,1.5,3740,4.8000002,2288,3,1555,2,4306,5.5999999,872,1.1,1884,2.4000001,1669,2.2,3713,4.8000002,3476,4.5,14468,18.700001,16859,21.700001,6269,8.1000004,9078,11.7,5353,6.9000001,1300,1.7,693,0.89999998,43.5,45,17202,8213,10254,2750,7917,15585,2841,4653,6555,6296,5416,75720,97.699997,165,0.2,791,1,847,1.1,76488,98.699997,498,0.60000002,398,0.5,90,0.1,49,0.1,55937,72.199997,55300,71.300003,134,0.2,55,0.1,17,0,142,0.2,38,0,251,0.30000001,16227,20.9,5359,6.9000001,74638,287,257,,119,23,17267,26.700001,34934,53.900002,76,0.1,1336,2.0999999,5718,8.8000002,5431,8.3999996,41464,65,22361,35,34128,27273,11574,3515,1033,3080,430,69.980003,280,2320,180,86.290001,107,69,175,79.900002,2883,0.2,0.69999999,13,5.4000001,1.5,2.5999999,7.5999999,4.3000002,7.5999999,1.3,6.5,0.80000001,3.9000001,8.6999998,2.5999999,8.6999998,10.9,13,23003,3165,19838,28000,23260,7.5,25744,5.8000002,19606.709,6.4546909
E14000945,Staffordshire South,West Midlands,93655,46109,49.200001,47546,50.799999,91783,98,1872,2,3.4000001,4287,4.5999999,2714,2.9000001,1778,1.9,5354,5.6999998,1133,1.2,2430,2.5999999,2234,2.4000001,5375,5.6999998,4395,4.6999998,16740,17.9,20903,22.299999,6853,7.3000002,10871,11.6,6271,6.6999998,1546,1.7,771,0.80000001,43.099998,45,19174,10977,12951,3161,9815,19231,3080,6296,8484,6333,4979,91036,97.199997,301,0.30000001,696,0.69999999,1622,1.7,89542,95.599998,1361,1.5,1992,2.0999999,535,0.60000002,225,0.2,70638,75.400002,68486,73.099998,160,0.2,376,0.40000001,15,0,343,0.40000001,995,1.1,263,0.30000001,17303,18.5,5714,6.0999999,90289,441,300,,121,34,21510,27.4,42593,54.299999,96,0.1,1508,1.9,6353,8.1000004,6329,8.1000004,49629,64.800003,26906,35.200001,42300,33191,13014,3918,1232,3570,670,68.550003,460,2230,180,86.540001,243,129,371,81.830002,4410,0.69999999,1.4,15.6,9.8000002,2,4.9000001,8.8000002,4.9000001,7.8000002,1.4,1.2,1.2,8.8000002,3.9000001,4.9000001,8.8000002,9.8000002,3.9000001,25623,3438,22185,36000,23063,-1.2,27127,0,22153.926,7.238759
E14000967,Stalybridge & Hyde,North West,91740,45081,49.099998,46659,50.900002,90975,99.199997,765,0.80000001,14.7,6208,6.8000002,3352,3.7,2062,2.2,5427,5.9000001,1168,1.3,2335,2.5,2166,2.4000001,5578,6.0999999,5812,6.3000002,19206,20.9,18589,20.299999,6022,6.5999999,7815,8.5,4291,4.6999998,1128,1.2,581,0.60000002,38.900002,39,19339,11390,12787,3200,8970,14802,3035,4954,9169,7106,8943,86649,94.5,516,0.60000002,1267,1.4,3308,3.5999999,85292,93,1115,1.2,4755,5.1999998,463,0.5,115,0.1,62602,68.199997,57804,63,184,0.2,545,0.60000002,42,0,3715,4,41,0,271,0.30000001,23518,25.6,5620,6.0999999,84730,1326,977,,732,158,25451,34.599998,32382,44,176,0.2,2085,2.8,7957,10.8,5472,7.4000001,42185,58,30578,42,41560,30514,13275,4986,1405,5110,1040,71.629997,700,4760,160,86.239998,1156,562,1721,83.559998,7731,0,2.9000001,16.700001,4.8000002,1.4,6,10.8,2.4000001,6,2.2,1,1,6,4.3000002,2.9000001,12,12,7.1999998,20898,4116,16782,31000,20109,7.0999999,22986,-3.0999999,12333.8,4.2731576
E14000968,Stevenage,East,94192,46467,49.299999,47725,50.700001,93526,99.300003,666,0.69999999,14.9,6429,6.8000002,3387,3.5999999,2129,2.3,5719,6.0999999,1246,1.3,2572,2.7,2362,2.5,5894,6.3000002,6547,7,19707,20.9,19383,20.6,4923,5.1999998,7000,7.4000001,5050,5.4000001,1216,1.3,628,0.69999999,38.400002,38,15724,13080,13222,2808,8838,17988,3622,6464,9666,6669,7087,83570,88.699997,951,1,2596,2.8,7075,7.5,83348,88.5,2408,2.5999999,5084,5.4000001,2906,3.0999999,446,0.5,56462,59.900002,52195,55.400002,463,0.5,1069,1.1,191,0.2,1720,1.8,331,0.40000001,493,0.5,31344,33.299999,6386,6.8000002,85506,2321,1679,,658,113,24802,32.900002,35574,47.299999,109,0.1,2231,3,7544,10,5022,6.6999998,43960,58.900002,30666,41.099998,44719,33378,11843,3323,929,3840,1040,68.790001,700,3060,150,85.5,247,163,415,94.120003,7129,0,0.80000001,10.9,4.9000001,2.2,3.3,10.9,2.2,5.4000001,5.4000001,1.7,0.69999999,8.6999998,9.8000002,3.8,7.5999999,17.4,4.4000001,45900,10373,35526,37000,24081,-5.4000001,28200,-3.2,17357.424,5.8397655
E14000969,Stockport,North West,85027,42006,49.400002,43021,50.599998,84078,98.900002,949,1.1,38.900002,6140,7.1999998,3104,3.7,1816,2.0999999,4943,5.8000002,999,1.2,2048,2.4000001,1969,2.3,5207,6.0999999,6049,7.0999999,19396,22.799999,16979,20,4603,5.4000001,5946,7,4127,4.9000001,1078,1.3,623,0.69999999,38.099998,38,16137,9565,10621,2458,8060,18544,2640,6418,9121,5897,8300,78294,92.099998,1052,1.2,1431,1.7,4250,5,77147,90.699997,1866,2.2,4776,5.5999999,796,0.89999998,442,0.5,54570,64.199997,49959,58.799999,280,0.30000001,485,0.60000002,120,0.1,3391,4,48,0.1,287,0.30000001,24728,29.1,5729,6.6999998,77988,1375,1157,,568,99,26793,39.400002,27374,40.200001,155,0.2,2023,3,6947,10.2,4733,7,36029,53.700001,31074,46.299999,39702,28248,11557,4321,1199,4470,1140,70.610001,790,4650,120,86.75,1008,504,1511,82.660004,7698,0,5.6999998,7.5,2.8,2.4000001,3.3,11.3,3.8,3.8,5.6999998,6.5999999,0.89999998,6.5999999,15.1,7.5,5.6999998,8.5,2.8,53059,7649,45411,31000,23301,-2.5999999,26837,-0.1,13347.468,4.5806408
E14000970,Stockton North,North East,92033,45225,49.099998,46808,50.900002,89934,97.699997,2099,2.3,7.5999999,6100,6.5999999,3308,3.5999999,1930,2.0999999,5462,5.9000001,1110,1.2,2525,2.7,2534,2.8,6312,6.9000001,6233,6.8000002,17242,18.700001,18948,20.6,5521,6,7797,8.5,5256,5.6999998,1225,1.3,530,0.60000002,39.099998,39,20711,11175,12510,3969,9390,13447,2921,3769,7570,6621,10513,88431,96.099998,232,0.30000001,909,1,2461,2.7,88325,96,920,1,1988,2.2,603,0.69999999,197,0.2,64509,70.099998,62556,68,166,0.2,200,0.2,37,0,1220,1.3,115,0.1,215,0.2,21900,23.799999,5624,6.0999999,86740,699,554,,288,40,26006,35.099998,32602,44,130,0.2,2089,2.8,7515,10.1,5781,7.8000002,41174,57.200001,30856,42.799999,39869,31297,13957,5274,1636,5660,1950,72.699997,1700,4950,210,86.279999,693,315,1007,82.040001,10065,0,1.7,12.7,7.4000001,1.7,3.2,8.3999996,7.4000001,5.3000002,1.7,0.69999999,1.5,8.3999996,5.3000002,6.3000002,7.4000001,16.9,3.7,47398,9973,37425,30000,19678,2.5999999,23121,4.5,11666.476,4.0302424
E14000971,Stockton South,North East,99577,48857,49.099998,50720,50.900002,98025,98.400002,1552,1.6,12,6222,6.1999998,3516,3.5,2219,2.2,5995,6,1245,1.3,2643,2.7,2762,2.8,6339,6.4000001,6369,6.4000001,20293,20.4,20704,20.799999,6127,6.1999998,8305,8.3000002,5112,5.0999999,1204,1.2,522,0.5,39,39,16017,10290,13539,4116,11562,21803,3053,6944,9870,6389,7569,94338,94.699997,233,0.2,1109,1.1,3897,3.9000001,92974,93.400002,1077,1.1,4644,4.6999998,530,0.5,352,0.40000001,72521,72.800003,68167,68.5,222,0.2,475,0.5,57,0.1,2923,2.9000001,510,0.5,167,0.2,21010,21.1,6046,6.0999999,93349,1108,904,,423,61,25266,31.4,40848,50.799999,112,0.1,1984,2.5,6885,8.6000004,5285,6.5999999,49375,62.599998,29454,37.400002,48942,32985,12428,4022,1200,4310,1150,72.980003,1140,3280,140,88.959999,463,266,723,82.260002,5995,0,0.69999999,7.8000002,6.5,3.3,2.5999999,11.8,2.4000001,6.5,2.5999999,4.5999999,0.89999998,15.7,9.1000004,2.4000001,13.1,7.8000002,2.4000001,38254,4665,33590,36000,23959,7.9000001,26137,2.9000001,19542.934,6.4914279
E14000972,Stoke-On-Trent Central,West Midlands,83104,42262,50.900002,40842,49.099998,81659,98.300003,1445,1.7,27.5,5423,6.5,2739,3.3,1646,2,4392,5.3000002,850,1,1948,2.3,2960,3.5999999,8446,10.2,6737,8.1000004,16529,19.9,14954,18,4465,5.4000001,6323,7.5999999,4222,5.0999999,1053,1.3,417,0.5,37.599998,35,21701,9339,10194,2097,9337,11648,3738,2958,7964,6225,10871,73476,88.400002,228,0.30000001,2162,2.5999999,7238,8.6999998,70822,85.199997,1713,2.0999999,8082,9.6999998,1696,2,791,1,55325,66.599998,47472,57.099998,443,0.5,999,1.2,32,0,5779,7,230,0.30000001,370,0.40000001,22348,26.9,5431,6.5,73264,2464,2757,,1098,171,28049,41.200001,26543,39,107,0.2,1889,2.8,6609,9.6999998,4857,7.0999999,34172,51.299999,32444,48.700001,35249,28969,12387,4963,1536,4940,1330,70.019997,1050,5290,290,87.43,305,211,516,79.910004,8664,0,0.5,8.1000004,4.9000001,2,3.3,9.8000002,5.6999998,2.9000001,4.0999999,1.6,1,3.3,8.1000004,5.6999998,6.5,26.1,5.6999998,61387,18379,43007,28000,19965,6.4000001,23466,10.9,9596.8145,3.3952811
E14000973,Stoke-On-Trent North,West Midlands,96715,47660,49.299999,49055,50.700001,95898,99.199997,817,0.80000001,22.9,6874,7.0999999,3556,3.7,2120,2.2,5748,5.9000001,1169,1.2,2495,2.5999999,2314,2.4000001,6213,6.4000001,6710,6.9000001,19560,20.200001,18323,18.9,5852,6.0999999,8737,9,5196,5.4000001,1274,1.3,574,0.60000002,38.799999,39,27441,11588,12414,2939,8367,10617,3882,3143,7548,8176,11876,89937,93,208,0.2,1643,1.7,4927,5.0999999,87063,90,1785,1.8,5992,6.1999998,1268,1.3,607,0.60000002,66061,68.300003,59703,61.700001,177,0.2,175,0.2,15,0,5528,5.6999998,166,0.2,297,0.30000001,24384,25.200001,6270,6.5,87933,1442,1892,,1051,207,25942,33.599998,35325,45.700001,100,0.1,2201,2.8,7585,9.8000002,6095,7.9000001,44689,58.5,31749,41.5,40236,33409,15115,6148,1807,5600,1510,70.589996,1030,5720,300,87.230003,354,186,541,75.029999,8928,0,1.3,18.700001,7.5,2.2,7.5,11.2,4.6999998,4.6999998,0.69999999,3.7,0.69999999,2.2,3.4000001,0.89999998,11.2,13.1,4.6999998,26740,4415,22325,33000,19212,-0.5,20637,0.30000001,9457.7588,3.3872373
E14000974,Stoke-On-Trent South,West Midlands,89539,44122,49.299999,45417,50.700001,88742,99.099998,797,0.89999998,27.299999,5866,6.5999999,3285,3.7,1911,2.0999999,5285,5.9000001,1083,1.2,2312,2.5999999,2180,2.4000001,5609,6.3000002,5787,6.5,17575,19.6,17927,20,5960,6.6999998,8144,9.1000004,4871,5.4000001,1199,1.3,545,0.60000002,39.5,40,24129,10346,12023,2796,8230,11403,3182,3372,7238,7147,10586,84848,94.800003,177,0.2,1156,1.3,3358,3.8,82824,92.5,1164,1.3,4477,5,827,0.89999998,247,0.30000001,62723,70.099998,58068,64.900002,176,0.2,223,0.2,23,0,3734,4.1999998,190,0.2,309,0.30000001,21272,23.799999,5544,6.1999998,82953,1122,1133,,683,126,23296,32.299999,34207,47.400002,116,0.2,1907,2.5999999,7073,9.8000002,5510,7.5999999,42558,59.700001,28766,40.299999,37584,31101,13845,5393,1616,5700,1260,70.800003,600,5100,300,86.860001,317,180,498,72.32,6964,0,0.89999998,17.6,3.2,4.4000001,14.1,10.6,10.6,3.5,1.1,3.2,1.2,2.5,2.8,1.8,7.9000001,10.6,3.5,28396,3573,24823,31000,21110,9.6999998,23242,9.6999998,10566.637,3.7859337
E14000975,Stone,West Midlands,84249,41443,49.200001,42806,50.799999,83016,98.5,1233,1.5,1.4,4004,4.8000002,2512,3,1620,1.9,4756,5.5999999,1017,1.2,2067,2.5,1670,2,3933,4.6999998,3591,4.3000002,15296,18.200001,19026,22.6,6836,8.1000004,10175,12.1,5497,6.5,1441,1.7,808,1,43.700001,46,15507,8627,11092,2615,8305,21351,2843,6787,7319,5369,4890,81560,96.800003,281,0.30000001,924,1.1,1484,1.8,82547,98,669,0.80000001,726,0.89999998,212,0.30000001,95,0.1,63731,75.599998,62766,74.5,142,0.2,154,0.2,43,0.1,290,0.30000001,96,0.1,240,0.30000001,15022,17.799999,5496,6.5,81065,425,300,,120,24,17379,24.700001,39925,56.799999,108,0.2,1442,2.0999999,5940,8.3999996,5546,7.9000001,46227,66.900002,22888,33.099998,38860,29491,11385,3452,1061,3080,380,66.57,220,2180,180,85.239998,145,83,229,80.839996,2681,0.40000001,0.80000001,16.200001,7.0999999,2,5.0999999,8.1000004,6.0999999,10.1,2.4000001,0.69999999,1.6,5.0999999,6.0999999,1.6,8.1000004,14.2,6.0999999,24705,2415,22289,26000,20924,4.5,27319,8.3999996,22561.721,7.3389115
E14000976,Stourbridge,West Midlands,90024,44367,49.299999,45657,50.700001,88989,98.900002,1035,1.1,33.599998,5355,5.9000001,3115,3.5,1952,2.2,5334,5.9000001,1202,1.3,2332,2.5999999,2015,2.2,4898,5.4000001,5282,5.9000001,17934,19.9,18219,20.200001,6007,6.6999998,8914,9.8999996,5409,6,1399,1.6,657,0.69999999,40.700001,41,20192,10138,12249,2479,8965,16016,3027,5354,7945,6810,6605,85695,95.199997,295,0.30000001,799,0.89999998,3235,3.5999999,82761,91.900002,1289,1.4,4981,5.5,577,0.60000002,416,0.5,63426,70.5,58084,64.5,185,0.2,203,0.2,39,0,4070,4.5,519,0.60000002,326,0.40000001,20721,23,5877,6.5,84275,905,871,,616,116,22291,30.5,37144,50.799999,96,0.1,1748,2.4000001,6337,8.6999998,5450,7.5,44912,62.200001,27315,37.799999,39383,32253,13188,4091,1109,3610,960,71.639999,910,2850,190,86.589996,461,246,707,78.010002,5369,0,0.60000002,14.2,8.3000002,4.6999998,4.6999998,9.5,3.8,5.9000001,1.7,2.0999999,1.1,4.6999998,3.8,2.4000001,14.2,10.7,4.6999998,21101,3225,17876,34000,21416,-1.4,25754,3.0999999,17109.721,5.6866274
E14000977,Stratford-On-Avon,West Midlands,88490,42880,48.5,45610,51.5,87382,98.699997,1108,1.3,1.3,4263,4.8000002,2691,3,1739,2,4888,5.5,1077,1.2,2083,2.4000001,1701,1.9,3850,4.4000001,3999,4.5,15675,17.700001,19356,21.9,6980,7.9000001,10610,12,6737,7.5999999,1827,2.0999999,1014,1.1,44.299999,46,14378,8719,11446,2573,8461,24801,3454,8197,7789,5041,4435,82555,93.300003,531,0.60000002,2523,2.9000001,2881,3.3,85944,97.099998,975,1.1,1205,1.4,210,0.2,156,0.2,63580,71.800003,62276,70.400002,239,0.30000001,212,0.2,121,0.1,244,0.30000001,178,0.2,310,0.40000001,18519,20.9,6391,7.1999998,83515,1025,1111,,367,54,18981,25.700001,40134,54.400002,106,0.1,1573,2.0999999,6983,9.5,6055,8.1999998,46954,64.599998,25784,35.400002,42646,30651,11363,3032,798,2540,480,74.150002,120,1890,150,86.330002,283,227,513,91.529999,4292,0.69999999,0.30000001,5.5,6.5999999,2.7,5.5,9.8999996,2.2,11,2.7,5.5,2.2,8.8000002,8.8000002,2.2,7.6999998,11,6.5999999,45594,4257,41337,32000,24169,,32041,3.3,22524.139,7.3981524
E14000978,Streatham,London,115046,56554,49.200001,58492,50.799999,113715,98.800003,1331,1.2,110,8576,7.5,3931,3.4000001,2336,2,5420,4.6999998,1071,0.89999998,2094,1.8,1821,1.6,9311,8.1000004,16134,14,34062,29.6,17739,15.4,3433,3,4769,4.0999999,3121,2.7,813,0.69999999,415,0.40000001,33.700001,32,12696,7940,9517,1033,8996,43632,9898,13446,13779,5740,8646,70277,61.099998,2077,1.8,13951,12.1,28741,25,66950,58.200001,8623,7.5,8889,7.6999998,27993,24.299999,2591,2.3,74320,64.599998,61470,53.400002,881,0.80000001,1620,1.4,431,0.40000001,9172,8,177,0.2,569,0.5,30840,26.799999,9886,8.6000004,86804,9550,8950,,3643,610,52991,56.5,26923,28.700001,619,0.69999999,3363,3.5999999,6470,6.9000001,3346,3.5999999,37749,40.900002,54641,59.099998,61240,37157,11578,3847,1224,3860,1420,71.800003,1550,3980,160,86.809998,483,296,777,135.69,11985,0,0.2,0.80000001,1.9,0.5,2.3,11.3,2.5999999,6.5999999,3.8,0.80000001,2.5999999,8.3999996,26.299999,3.8,13.1,9.3999996,4.6999998,26651,4270,22381,40000,31095,,34481,-5.0999999,11385.741,3.9813814
E14000979,Stretford & Urmston,North West,98749,48274,48.900002,50475,51.099998,98204,99.400002,545,0.60000002,21.4,6699,6.8000002,3813,3.9000001,2422,2.5,6254,6.3000002,1292,1.3,2637,2.7,2353,2.4000001,5887,6,6398,6.5,21159,21.4,19925,20.200001,5316,5.4000001,7400,7.5,5301,5.4000001,1284,1.3,609,0.60000002,38.299999,38,17739,11151,13008,2882,9432,19961,4096,6055,10416,5869,8549,85741,86.800003,1929,2,2473,2.5,8606,8.6999998,78263,79.300003,3320,3.4000001,10823,11,5268,5.3000002,1075,1.1,72416,73.300003,60617,61.400002,296,0.30000001,518,0.5,129,0.1,9234,9.3999996,1359,1.4,263,0.30000001,20162,20.4,6171,6.1999998,87886,2720,2563,,1301,230,28679,36.599998,34603,44.200001,155,0.2,2199,2.8,7059,9,5574,7.0999999,42115,54.200001,35619,45.799999,46778,32084,13525,4983,1379,4960,1060,74.209999,770,4370,200,85.669998,816,544,1358,92.730003,7245,0,2.5999999,8,5.6999998,2,8,11.5,5.6999998,4.5999999,2.3,1.7,2,6.9000001,17.200001,3.4000001,3.4000001,6.9000001,8,87004,7521,79483,34000,25237,8.8999996,27010,5.6999998,14921.852,5.127214
E14000980,Stroud,South West,99816,49203,49.299999,50613,50.700001,98789,99,1027,1,2.5999999,5451,5.5,3216,3.2,2191,2.2,5991,6,1296,1.3,2743,2.7,2108,2.0999999,4743,4.8000002,4515,4.5,19197,19.200001,22111,22.200001,7265,7.3000002,10173,10.2,6245,6.3000002,1691,1.7,880,0.89999998,42,44,14908,10824,12870,3871,10059,26184,2955,8389,8394,7131,5978,94382,94.599998,395,0.40000001,2210,2.2,2829,2.8,97690,97.900002,1120,1.1,651,0.69999999,247,0.2,108,0.1,63222,63.299999,61623,61.700001,333,0.30000001,106,0.1,90,0.1,220,0.2,27,0,823,0.80000001,28537,28.6,8057,8.1000004,94973,788,645,,217,39,22862,28,42904,52.5,255,0.30000001,1893,2.3,7924,9.6999998,5833,7.0999999,52259,64.599998,28608,35.400002,47416,35323,12801,3346,930,3190,600,68.800003,300,2730,190,86.160004,195,140,334,84.839996,4963,0.2,3.5999999,19.200001,7.1999998,2.2,4.1999998,9.6000004,4.1999998,7.1999998,3,0.69999999,1.2,7.1999998,4.8000002,2.2,8.3999996,10.8,4.1999998,41657,4568,37090,40000,23771,2.5,29719,4.1999998,23381.521,7.5966167
